2024-10-10 23:21:18,524 - INFO - Starting audio classification...
2024-10-10 23:21:19,634 - INFO - train_sm/Oneshots/Drums/Kick/016 SH32 Kick.wav | Classification: One-Shot | Transients: 1 | Duration: 0.70s | ZCR: 0.003507 | Spectral Flatness: 0.000037 | RMS: 0.165073
2024-10-10 23:21:19,637 - INFO - train_sm/Oneshots/Drums/Hand Percussion/28 - Tambourine.wav | Classification: One-Shot | Transients: 1 | Duration: 0.15s | ZCR: 0.294659 | Spectral Flatness: 0.039192 | RMS: 0.098163
2024-10-10 23:21:19,641 - INFO - train_sm/Oneshots/Drums/Hand Percussion/48 - Maracas.wav | Classification: One-Shot | Transients: 1 | Duration: 0.17s | ZCR: 0.185482 | Spectral Flatness: 0.033782 | RMS: 0.059067
2024-10-10 23:21:19,644 - INFO - train_sm/Oneshots/Drums/Hand Percussion/55B_CongaLow_04.wav | Classification: One-Shot | Transients: 0 | Duration: 0.49s | ZCR: 0.006080 | Spectral Flatness: 0.000219 | RMS: 0.066484
2024-10-10 23:21:19,648 - INFO - train_sm/Oneshots/Drums/Hand Percussion/51E-SHAKER.wav | Classification: One-Shot | Transients: 1 | Duration: 0.24s | ZCR: 0.474865 | Spectral Flatness: 0.216119 | RMS: 0.059294
2024-10-10 23:21:19,654 - INFO - train_sm/Oneshots/Drums/Hand Percussion/038 TR626 Shaker.wav | Classification: One-Shot | Transients: 1 | Duration: 0.70s | ZCR: 0.487689 | Spectral Flatness: 0.145584 | RMS: 0.017286
2024-10-10 23:21:19,664 - INFO - train_sm/Oneshots/Drums/Hand Percussion/3F# Tambourine.wav | Classification: One-Shot | Transients: 0 | Duration: 1.10s | ZCR: 0.339469 | Spectral Flatness: 0.141781 | RMS: 0.027660
2024-10-10 23:21:19,674 - INFO - train_sm/Oneshots/Drums/Hand Percussion/44 G#3 - Analog Cowbell.wav | Classification: One-Shot | Transients: 0 | Duration: 0.88s | ZCR: 0.521714 | Spectral Flatness: 0.011720 | RMS: 0.018136
2024-10-10 23:21:19,710 - INFO - train_sm/Oneshots/Drums/Hand Percussion/029Guirolng.wav | Classification: One-Shot | Transients: 1 | Duration: 4.53s | ZCR: 0.108110 | Spectral Flatness: 0.075993 | RMS: 0.005987
2024-10-10 23:21:19,718 - INFO - train_sm/Oneshots/Drums/Hand Percussion/32 - Conga Muff.wav | Classification: One-Shot | Transients: 0 | Duration: 0.11s | ZCR: 0.041553 | Spectral Flatness: 0.000408 | RMS: 0.142442
