file_path,classification,duration_sec,num_transients,bpm
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/01 AT Hypnosis Clap - Fusion.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/15 AT Hypnosis Clap - Closer.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/35 AT Hypnosis Clap - Japan.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/02 AT Hypnosis Clap - Clock.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/33 AT Hypnosis Clap - Drive.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/12 AT Hypnosis Clap - Over.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/26 AT Hypnosis Clap - Output.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/10 AT Hypnosis Clap - Vermona.wav,One-Shot,0.5,8,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/37 AT Hypnosis Clap - Phase.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/17 AT Hypnosis Clap - Turbo.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/13 AT Hypnosis Clap - Input.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/03 AT Hypnosis Clap - Void.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/30 AT Hypnosis Clap - Collage.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/36 AT Hypnosis Clap - Phantom.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/32 AT Hypnosis Clap - Response.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/06 AT Hypnosis Clap - Vortex.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/20 AT Hypnosis Clap - Meter.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/23 AT Hypnosis Clap - Collapse.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/11 AT Hypnosis Clap - Tube.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/19 AT Hypnosis Clap - Wide.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Claps/31 AT Hypnosis Clap - Voltage.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/17 AT Hypnosis Snare - Visit.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/30 AT Hypnosis Snare - Wide.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/16 AT Hypnosis Snare - Close.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/08 AT Hypnosis Snare - Hertz.wav,One-Shot,0.5,4,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/34 AT Hypnosis Snare - Dive.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/11 AT Hypnosis Snare - Bounce.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/18 AT Hypnosis Snare - Filtered.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/22 AT Hypnosis Snare - Trash.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/31 AT Hypnosis Snare - Lazy.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/07 AT Hypnosis Snare - Tonal.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/24 AT Hypnosis Snare - Menu.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/37 AT Hypnosis Snare - Dual.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/25 AT Hypnosis Snare - Glitched.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/14 AT Hypnosis Snare - Oval.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/33 AT Hypnosis Snare - Chip.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/32 AT Hypnosis Snare - Left.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/26 AT Hypnosis Snare - Prime.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/13 AT Hypnosis Snare - Perfect.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/04 AT Hypnosis Snare - Modular.wav,One-Shot,0.5,4,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/21 AT Hypnosis Snare - Palette.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/19 AT Hypnosis Snare - Short.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/12 AT Hypnosis Snare - Disk.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/35 AT Hypnosis Snare - Crack.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/15 AT Hypnosis Snare - Crisp.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/01 AT Hypnosis Snare - Void.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/28 AT Hypnosis Snare - Organic.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/20 AT Hypnosis Snare - Fusion.wav,One-Shot,2.0,20,60.8
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/29 AT Hypnosis Snare - Overstayer.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/27 AT Hypnosis Snare - Time.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/05 AT Hypnosis Snare - Micro.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/09 AT Hypnosis Snare - Render.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/23 AT Hypnosis Snare - Lofi.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/06 AT Hypnosis Snare - Layers.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/36 AT Hypnosis Snare - Origin.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/10 AT Hypnosis Snare - Wicked.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/02 AT Hypnosis Snare - Light.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Snares/03 AT Hypnosis Snare - Machine.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/04 AT Hypnosis Kick - Font G.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/14 AT Hypnosis Kick - Attack G.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/10 AT Hypnosis Kick - Hybrid D#.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/31 AT Hypnosis Kick - Huge F.wav,One-Shot,0.5,3,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/12 AT Hypnosis Kick - Manley G.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/13 AT Hypnosis Kick - Dirty F#.wav,One-Shot,0.5,1,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/25 AT Hypnosis Kick - Response G.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/19 AT Hypnosis Kick - Box G.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/03 AT Hypnosis Kick - Sub D#.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/24 AT Hypnosis Kick - Phase G#.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/16 AT Hypnosis Kick - Vibe A.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/15 AT Hypnosis Kick - Smashed F#.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/09 AT Hypnosis Kick - Acid F.wav,One-Shot,0.5,4,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/11 AT Hypnosis Kick - Classic B.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/37 AT Hypnosis Kick - Gain A#.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/29 AT Hypnosis Kick - Tape G.wav,One-Shot,0.5,6,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/32 AT Hypnosis Kick - Deep F#.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/01 AT Hypnosis Kick - Drive A#.wav,One-Shot,0.5,4,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/05 AT Hypnosis Kick - Eclipse G#.wav,One-Shot,0.5,5,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/02 AT Hypnosis Kick - Solid A.wav,One-Shot,0.5,6,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/07 AT Hypnosis Kick - Vermona G#.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/23 AT Hypnosis Kick - Radial F#.wav,One-Shot,0.5,7,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/35 AT Hypnosis Kick - Tune G.wav,One-Shot,0.5,7,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/34 AT Hypnosis Kick - Trick F#.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/36 AT Hypnosis Kick - Signal A.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/27 AT Hypnosis Kick - Input F.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/22 AT Hypnosis Kick - Knot D#.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/33 AT Hypnosis Kick - Sooth F.wav,One-Shot,0.5,5,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/18 AT Hypnosis Kick - Size A.wav,One-Shot,0.5,2,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/20 AT Hypnosis Kick - Fault F.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/06 AT Hypnosis Kick - Wedge D.wav,One-Shot,0.5,4,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/26 AT Hypnosis Kick - Boost F.wav,One-Shot,0.5,6,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/30 AT Hypnosis Kick - Tap F.wav,One-Shot,0.5,5,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/08 AT Hypnosis Kick - Tube G.wav,One-Shot,0.5,2,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/17 AT Hypnosis Kick - Access F#.wav,One-Shot,0.5,1,120.19
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/28 AT Hypnosis Kick - Pure F.wav,One-Shot,0.5,4,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Hits/Kicks/21 AT Hypnosis Kick - Filtered G.wav,One-Shot,0.5,3,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/34 AT Hypnosis Top - Code 137.wav,Loop,7.01,32,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/24 AT Hypnosis Top - Pattern 137.wav,Loop,7.01,36,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/16 AT Hypnosis Top - Emphasis 137.wav,Loop,7.01,57,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/08 AT Hypnosis Top - Stress 137.wav,Loop,7.01,66,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/12 AT Hypnosis Top - Dust 137.wav,Loop,7.01,48,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/37 AT Hypnosis Top - Interference 137.wav,Loop,7.01,59,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/32 AT Hypnosis Top - Future 137.wav,Loop,7.01,17,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/10 AT Hypnosis Top - Dirty 137.wav,Loop,7.01,38,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/05 AT Hypnosis Top - Machine 137.wav,Loop,7.01,21,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/31 AT Hypnosis Top - Vintage 137.wav,Loop,7.01,56,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/35 AT Hypnosis Top - Pierce 137.wav,Loop,7.01,69,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/23 AT Hypnosis Top - Vortex 137.wav,Loop,7.01,48,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/26 AT Hypnosis Top - Trunk 137.wav,Loop,7.01,2,17.11
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/11 AT Hypnosis Top - Fusion 137.wav,Loop,7.01,64,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/25 AT Hypnosis Top - Insert 137.wav,Loop,7.01,32,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/20 AT Hypnosis Top - Fragments 137.wav,Loop,14.01,69,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/30 AT Hypnosis Top - Iron 137.wav,Loop,7.01,19,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/03 AT Hypnosis Top - Classic 137.wav,Loop,7.01,17,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/36 AT Hypnosis Top - Path 137.wav,Loop,7.01,18,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/15 AT Hypnosis Top - Bullet 137.wav,Loop,7.01,64,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/13 AT Hypnosis Top - Turbulence 137.wav,Loop,7.01,55,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/21 AT Hypnosis Top - Collapse 137.wav,Loop,7.01,17,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/09 AT Hypnosis Top - Fast 137.wav,Loop,7.01,37,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/33 AT Hypnosis Top - Sector 137.wav,Loop,7.01,56,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/28 AT Hypnosis Top - Storm 137.wav,Loop,7.01,32,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/29 AT Hypnosis Top - Glitcher 137.wav,Loop,7.01,65,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/19 AT Hypnosis Top - Selector 137.wav,Loop,7.01,50,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/06 AT Hypnosis Top - Modular 137.wav,Loop,7.01,47,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/04 AT Hypnosis Top - Grit 137.wav,Loop,7.01,16,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/14 AT Hypnosis Top - Rider 137.wav,Loop,7.01,40,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/22 AT Hypnosis Top - Shadow 137.wav,Loop,7.01,8,132.51
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/01 AT Hypnosis Top - Tube 137.wav,Loop,7.01,47,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/27 AT Hypnosis Top - Generator 137.wav,Loop,7.01,70,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/07 AT Hypnosis Top - Line 137.wav,Loop,7.01,30,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/02 AT Hypnosis Top - Circle 137.wav,Loop,7.01,48,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/18 AT Hypnosis Top - Gello 137.wav,Loop,7.01,62,90.67
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Drum Top Loops/17 AT Hypnosis Top - Steady 137.wav,Loop,7.01,51,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/35 AT Hypnosis Bass - Percussive 137 E.wav,Loop,7.01,16,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/17 AT Hypnosis Bass - Tube 137 D.wav,Loop,7.01,32,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/24 AT Hypnosis Bass - Peak 137 G.wav,Loop,7.01,20,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/18 AT Hypnosis Bass - Wide 137 G#.wav,Loop,7.01,69,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/20 AT Hypnosis Bass - Api 137 F#.wav,Loop,7.01,68,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/31 AT Hypnosis Bass - Warehouse 137 G.wav,Loop,28.03,256,78.3
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/33 AT Hypnosis Bass - Inverted 137 G.wav,Loop,7.01,8,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/02 AT Hypnosis Bass - Kicker 137 D.wav,Loop,7.01,24,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/05 AT Hypnosis Bass - Massive 137 A.wav,Loop,7.01,8,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/07 AT Hypnosis Bass - Glider 137 F#.wav,Loop,7.01,57,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/08 AT Hypnosis Bass - Sub 137 D#.wav,Loop,7.01,41,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/06 AT Hypnosis Bass - Dark 137 C.wav,Loop,14.01,201,68.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/27 AT Hypnosis Bass - Tubular 137 G#.wav,Loop,7.01,8,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/32 AT Hypnosis Bass - Water 137 D.wav,Loop,7.01,23,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/22 AT Hypnosis Bass - Wreck 137 G#.wav,Loop,7.01,28,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/30 AT Hypnosis Bass - Fried 137 A#.wav,Loop,7.01,28,184.57
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/34 AT Hypnosis Bass - Paradigm 137 C.wav,Loop,7.01,19,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/26 AT Hypnosis Bass - Oval 137 E.wav,Loop,7.01,19,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/29 AT Hypnosis Bass - False 137 B.wav,Loop,7.01,23,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/23 AT Hypnosis Bass - Attitude 137 C.wav,Loop,7.01,22,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/04 AT Hypnosis Bass - Root 137 E.wav,Loop,7.01,63,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/14 AT Hypnosis Bass - Bump 137 G.wav,Loop,7.01,4,34.22
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/36 AT Hypnosis Bass - Vision 137 D#.wav,Loop,14.01,34,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/28 AT Hypnosis Bass - Version 137 C.wav,Loop,7.01,12,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/15 AT Hypnosis Bass - Intense 137 G.wav,Loop,7.01,25,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/25 AT Hypnosis Bass - Symetria 137 E.wav,Loop,7.01,23,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/09 AT Hypnosis Bass - Pump 137 E.wav,Loop,7.01,45,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/01 AT Hypnosis Bass - Hydra 137 D#.wav,Loop,14.01,105,136.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/21 AT Hypnosis Bass - Cube 137 G#.wav,Loop,7.01,35,68.91
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/16 AT Hypnosis Bass - Percussive 137 A.wav,Loop,7.01,16,132.51
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/03 AT Hypnosis Bass - Hyper 137 C.wav,Loop,14.01,55,272.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/37 AT Hypnosis Bass - Exposed 137 F#.wav,Loop,7.01,19,78.3
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/10 AT Hypnosis Bass - Filtered 137 A.wav,Loop,7.01,91,0.0
/Users/jannikassfalg/Documents/Sample Packs/Audiotent - Hypnosis/Bass Loops/12 AT Hypnosis Bass - Tank 137 C#.wav,Loop,7.01,101,0.0
